"sk_legislatura","version","date_from","date_to","idDeputado","idLegislaturaFinal","idLegislaturaInicial","dt_inicio","anoEleicao","dt_fim","dt_inicio_real"
4779,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139163",48,46,,,,
4780,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139164",48,47,,,,
4781,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139165",48,44,,,,
4782,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139166",48,46,,,,
4783,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139167",48,48,,,,
4784,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139168",48,48,,,,
4785,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139169",48,48,,,,
4786,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139170",48,48,,,,
4787,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139171",48,47,,,,
4788,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139172",48,48,,,,
4789,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139173",48,48,,,,
4790,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","132144",48,48,,,,
4791,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139174",48,46,,,,
4792,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139175",48,48,,,,
4793,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139176",48,48,,,,
4794,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139177",48,46,,,,
4795,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139178",48,42,,,,
4796,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139179",48,46,,,,
4797,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139180",48,47,,,,
4798,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139181",48,48,,,,
4799,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139182",48,47,,,,
4800,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139183",48,48,,,,
4801,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139184",48,47,,,,
4802,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1539",48,41,,,,
4803,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139185",48,48,,,,
4804,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139186",48,47,,,,
4805,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139188",48,48,,,,
4806,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139189",48,47,,,,
4807,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139190",48,48,,,,
4808,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139191",48,47,,,,
4809,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139192",48,48,,,,
4810,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1533",48,48,,,,
4811,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1511",48,48,,,,
4812,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139193",48,46,,,,
4813,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139194",48,48,,,,
4814,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139195",48,41,,,,
4815,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1507",48,48,,,,
4816,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139196",48,47,,,,
4817,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139197",48,48,,,,
4818,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139198",48,47,,,,
4819,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1518",48,47,,,,
4820,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139199",48,44,,,,
4821,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139200",48,48,,,,
4822,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139201",48,41,,,,
4823,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139202",48,48,,,,
4824,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139203",48,42,,,,
4825,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139204",48,41,,,,
4826,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139205",48,47,,,,
4827,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139206",48,46,,,,
4828,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139207",48,48,,,,
4829,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139208",48,47,,,,
4830,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139209",48,48,,,,
4831,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139210",48,48,,,,
4832,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139211",48,44,,,,
4833,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1517",48,48,,,,
4834,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139213",48,47,,,,
4835,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139214",48,48,,,,
4836,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139215",48,41,,,,
4837,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139216",48,48,,,,
4838,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1537",48,48,,,,
4839,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1512",48,48,,,,
4840,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139217",48,46,,,,
4841,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1505",48,48,,,,
4842,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139218",48,47,,,,
4843,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139219",48,44,,,,
4844,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139220",48,48,,,,
4845,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139221",48,46,,,,
4846,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139222",48,48,,,,
4847,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139223",48,47,,,,
4848,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139224",48,48,,,,
4849,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1529",48,48,,,,
4850,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139225",48,48,,,,
4851,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139226",48,48,,,,
4852,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139227",48,48,,,,
4853,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139228",48,48,,,,
4854,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139229",48,47,,,,
4855,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139230",48,48,,,,
4856,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","86494",48,46,,,,
4857,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139231",48,46,,,,
4858,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139232",48,47,,,,
4859,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139233",48,45,,,,
4860,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139234",48,47,,,,
4861,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139235",48,44,,,,
4862,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139236",48,48,,,,
4863,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139237",48,47,,,,
4864,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1521",48,46,,,,
4865,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139238",48,48,,,,
4866,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139239",48,45,,,,
4867,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139240",48,48,,,,
4868,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139241",48,48,,,,
4869,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139242",48,47,,,,
4870,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139243",48,48,,,,
4871,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139244",48,48,,,,
4872,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1528",48,48,,,,
4873,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139245",48,48,,,,
4874,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139246",48,47,,,,
4875,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139247",48,48,,,,
4876,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139248",48,48,,,,
4877,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139249",48,48,,,,
4878,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139250",48,45,,,,
4879,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139251",48,48,,,,
4880,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139252",48,42,,,,
4881,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139253",48,48,,,,
4882,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139254",48,45,,,,
4883,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139255",48,48,,,,
4884,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139256",48,45,,,,
4885,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1540",48,42,,,,
4886,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","132143",48,46,,,,
4887,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139257",48,48,,,,
4888,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139258",48,47,,,,
4889,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139259",48,47,,,,
4890,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139260",48,46,,,,
4891,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1520",48,47,,,,
4892,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139261",48,44,,,,
4893,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139262",48,48,,,,
4894,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139263",48,48,,,,
4895,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139264",48,48,,,,
4896,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139265",48,46,,,,
4897,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139266",48,42,,,,
4898,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139267",48,48,,,,
4899,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139268",48,48,,,,
4900,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139269",48,48,,,,
4901,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1508",48,48,,,,
4902,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139270",48,47,,,,
4903,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139271",48,47,,,,
4904,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139272",48,48,,,,
4905,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139273",48,47,,,,
4906,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139274",48,48,,,,
4907,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139275",48,48,,,,
4908,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139276",48,48,,,,
4909,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139277",48,48,,,,
4910,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139278",48,48,,,,
4911,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139279",48,48,,,,
4912,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1509",48,48,,,,
4913,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139281",48,46,,,,
4914,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","132145",48,46,,,,
4915,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139282",48,48,,,,
4916,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1541",48,48,,,,
4917,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139283",48,47,,,,
4918,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1523",48,48,,,,
4919,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1513",48,48,,,,
4920,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139284",48,46,,,,
4921,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139286",48,47,,,,
4922,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139287",48,48,,,,
4923,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139288",48,48,,,,
4924,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139289",48,48,,,,
4925,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139290",48,46,,,,
4926,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139291",48,48,,,,
4927,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1530",48,48,,,,
4928,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139292",48,48,,,,
4929,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1542",48,48,,,,
4930,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1532",48,48,,,,
4931,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139293",48,46,,,,
4932,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139294",48,48,,,,
4933,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139295",48,47,,,,
4934,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139296",48,48,,,,
4935,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139297",48,48,,,,
4936,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139298",48,43,,,,
4937,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139299",48,48,,,,
4938,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1500",48,42,,,,
4939,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139300",48,48,,,,
4940,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139301",48,47,,,,
4941,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1501",48,46,,,,
4942,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139302",48,48,,,,
4943,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139303",48,48,,,,
4944,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139304",48,48,,,,
4945,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139305",48,48,,,,
4946,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139306",48,45,,,,
4947,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139307",48,48,,,,
4948,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139308",48,41,,,,
4949,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139309",48,48,,,,
4950,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139310",48,48,,,,
4951,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139312",48,42,,,,
4952,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139313",48,47,,,,
4953,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139314",48,48,,,,
4954,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139315",48,48,,,,
4955,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139316",48,47,,,,
4956,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139317",48,48,,,,
4957,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","65519",48,47,,,,
4958,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139319",48,48,,,,
4959,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139320",48,48,,,,
4960,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139321",48,48,,,,
4961,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1538",48,48,,,,
4962,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","132142",48,43,,,,
4963,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139322",48,47,,,,
4964,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139323",48,48,,,,
4965,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139324",48,46,,,,
4966,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139325",48,48,,,,
4967,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139326",48,47,,,,
4968,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139327",48,48,,,,
4969,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139328",48,46,,,,
4970,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1502",48,48,,,,
4971,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1503",48,40,,,,
4972,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1506",48,47,,,,
4973,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1510",48,48,,,,
4974,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139329",48,48,,,,
4975,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139330",48,48,,,,
4976,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139331",48,46,,,,
4977,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139332",48,42,,,,
4978,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139333",48,48,,,,
4979,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1515",48,48,,,,
4980,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139334",48,41,,,,
4981,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139335",48,46,,,,
4982,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139336",48,48,,,,
4983,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139337",48,48,,,,
4984,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139338",48,48,,,,
4985,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139339",48,47,,,,
4986,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139340",48,47,,,,
4987,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139341",48,48,,,,
4988,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139342",48,42,,,,
4989,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1536",48,47,,,,
4990,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139343",48,48,,,,
4991,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139344",48,46,,,,
4992,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139345",48,47,,,,
4993,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139346",48,47,,,,
4994,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139347",48,47,,,,
4995,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139348",48,47,,,,
4996,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139349",48,48,,,,
4997,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139350",48,48,,,,
4998,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139351",48,48,,,,
4999,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139352",48,48,,,,
5000,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139353",48,48,,,,
5001,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139354",48,48,,,,
5002,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139355",48,48,,,,
5003,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139356",48,47,,,,
5004,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139357",48,48,,,,
5005,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139358",48,48,,,,
5006,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139359",48,46,,,,
5007,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139360",48,48,,,,
5008,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139361",48,48,,,,
5009,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139362",48,46,,,,
5010,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139363",48,47,,,,
5011,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1527",48,48,,,,
5012,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139364",48,47,,,,
5013,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139365",48,48,,,,
5014,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139366",48,44,,,,
5015,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139367",48,48,,,,
5016,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139368",48,47,,,,
5017,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139369",48,48,,,,
5018,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1526",48,48,,,,
5019,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1534",48,48,,,,
5020,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139370",48,45,,,,
5021,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","1504",48,48,,,,
5022,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139371",48,48,,,,
5023,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139372",48,48,,,,
5024,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139373",48,48,,,,
5025,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139374",48,44,,,,
5026,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139375",48,48,,,,
5027,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139376",48,46,,,,
5028,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139377",48,43,,,,
5029,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139378",48,48,,,,
5030,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139379",48,42,,,,
5031,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139380",48,43,,,,
5032,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139381",48,47,,,,
5033,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139382",48,48,,,,
5034,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139383",48,48,,,,
5035,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","132141",48,46,,,,
5036,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139384",48,48,,,,
5037,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139385",48,45,,,,
5038,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139386",48,48,,,,
5039,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","139387",48,48,,,,
5040,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73957",49,49,,,,
5041,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73694",49,49,,,,
5042,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133990",49,45,,,,
5043,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133939",49,45,,,,
5044,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133898",49,49,,,,
5045,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73695",49,49,,,,
5046,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133876",49,47,,,,
5047,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133875",49,48,,,,
5048,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133988",49,48,,,,
5049,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133958",49,38,,,,
5050,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73950",49,49,,,,
5051,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73968",49,49,,,,
5052,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133852",49,44,,,,
5053,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133978",49,46,,,,
5054,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133894",49,47,,,,
5055,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73970",49,49,,,,
5056,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73631",49,49,,,,
5057,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","65988",49,48,,,,
5058,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133868",49,48,,,,
5059,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73697",49,49,,,,
5060,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133897",49,45,,,,
5061,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73958",49,49,,,,
5062,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133902",49,47,,,,
5063,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73698",49,49,,,,
5064,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133996",49,49,,,,
5065,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73699",49,49,,,,
5066,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73503",49,48,,,,
5067,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73971",49,49,,,,
5068,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73634",49,49,,,,
5069,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73700",49,49,,,,
5070,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133942",49,49,,,,
5071,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73814",49,49,,,,
5072,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133866",49,48,,,,
5073,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133846",49,41,,,,
5074,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133961",49,47,,,,
5075,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133895",49,49,,,,
5076,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73866",49,49,,,,
5077,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133910",49,43,,,,
5078,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133899",49,49,,,,
5079,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73641",49,49,,,,
5080,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73702",49,48,,,,
5081,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73637",49,49,,,,
5082,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73638",49,49,,,,
5083,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73639",49,49,,,,
5084,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133916",49,46,,,,
5085,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73640",49,46,,,,
5086,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133906",49,47,,,,
5087,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133877",49,49,,,,
5088,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133971",49,48,,,,
5089,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133997",49,49,,,,
5090,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73964",49,49,,,,
5091,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133907",49,47,,,,
5092,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133987",49,48,,,,
5093,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73955",49,49,,,,
5094,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133991",49,43,,,,
5095,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133847",49,46,,,,
5096,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133995",49,40,,,,
5097,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133957",49,47,,,,
5098,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73813",49,49,,,,
5099,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73721",49,49,,,,
5100,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","133900",49,49,,,,
5101,1,"1900-01-01 00:00:00","2200-01-01 00:00:00","73703",49,49,,,,
